Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.04038009642245687,0.055202639270503284,0.014822542848046412,0.5335195530726257,0.4860335195530726,-0.04748603351955305
CNN-BiLSTM-Attn,missing_0.20,0.04038009642245687,0.07082100190232118,0.030440905479864312,0.5335195530726257,0.5446927374301676,0.011173184357541888
CNN-BiLSTM-Attn,noise_0.10,0.04038009642245687,0.047789267975951635,0.007409171553494763,0.5335195530726257,0.49441340782122906,-0.03910614525139661
CNN-BiLSTM-Attn,noise_0.20,0.04038009642245687,0.07361368117721874,0.03323358475476187,0.5335195530726257,0.5167597765363129,-0.016759776536312776
