Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.012484313035974854,0.03778750298292933,0.025303189946954477,0.4888268156424581,0.5,0.011173184357541888
CNN-BiLSTM-Attn,missing_0.20,0.012484313035974854,0.0658950218182247,0.05341070878224984,0.4888268156424581,0.4888268156424581,0.0
CNN-BiLSTM-Attn,noise_0.10,0.012484313035974854,0.016329837039784967,0.003845524003810113,0.4888268156424581,0.49441340782122906,0.005586592178770944
CNN-BiLSTM-Attn,noise_0.20,0.012484313035974854,0.03293526165085566,0.02045094861488081,0.4888268156424581,0.5027932960893855,0.013966480446927387
