Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.02524408829772766,0.04342231739965166,0.018178229101924,0.5097493036211699,0.520891364902507,0.011142061281337101
CNN-BiLSTM-Attn,missing_0.20,0.02524408829772766,0.07941292266068319,0.054168834362955526,0.5097493036211699,0.5236768802228412,0.013927576601671321
CNN-BiLSTM-Attn,noise_0.10,0.02524408829772766,0.037009080199215255,0.011764991901487595,0.5097493036211699,0.48467966573816157,-0.02506963788300831
CNN-BiLSTM-Attn,noise_0.20,0.02524408829772766,0.0871012107476121,0.061857122449884436,0.5097493036211699,0.43454038997214484,-0.07520891364902504
