Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.0219187248908392,0.0440084568884439,0.0220897319976047,0.5515320334261838,0.5125348189415042,-0.03899721448467963
CNN-BiLSTM-Attn,missing_0.20,0.0219187248908392,0.07976285847609192,0.05784413358525272,0.5515320334261838,0.5013927576601671,-0.05013927576601673
CNN-BiLSTM-Attn,noise_0.10,0.0219187248908392,0.07123797682555645,0.04931925193471725,0.5515320334261838,0.5097493036211699,-0.04178272980501396
CNN-BiLSTM-Attn,noise_0.20,0.0219187248908392,0.19076019586025494,0.16884147096941574,0.5515320334261838,0.5459610027855153,-0.005571030640668551
