Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.008639093031430213,0.018164316254239227,0.009525223222809014,0.5348189415041783,0.4986072423398329,-0.03621169916434541
CNN-BiLSTM-Attn,missing_0.20,0.008639093031430213,0.035321439284344475,0.02668234625291426,0.5348189415041783,0.5153203342618384,-0.01949860724233987
CNN-BiLSTM-Attn,noise_0.10,0.008639093031430213,0.0075262732201061755,-0.0011128198113240376,0.5348189415041783,0.4818941504178273,-0.05292479108635101
CNN-BiLSTM-Attn,noise_0.20,0.008639093031430213,0.01130508292522338,0.0026659898937931668,0.5348189415041783,0.4763231197771588,-0.058495821727019504
