Model,Scenario,Clean_RMSE,Perturbed_RMSE,Delta_RMSE,Clean_DoC,Perturbed_DoC,Delta_DoC
CNN-BiLSTM-Attn,missing_0.10,0.017762779772415062,0.023509241912100434,0.005746462139685372,0.5181058495821727,0.5153203342618384,-0.0027855153203342198
CNN-BiLSTM-Attn,missing_0.20,0.017762779772415062,0.04517456500516858,0.02741178523275352,0.5181058495821727,0.5236768802228412,0.005571030640668551
CNN-BiLSTM-Attn,noise_0.10,0.017762779772415062,0.04924402842555284,0.031481248653137776,0.5181058495821727,0.467966573816156,-0.05013927576601668
CNN-BiLSTM-Attn,noise_0.20,0.017762779772415062,0.17853089714848722,0.16076811737607216,0.5181058495821727,0.4623955431754875,-0.05571030640668517
