Date,Open,High,Low,Close,Volume,Log_Return,Volatility,Asset,News_Sentiment,News_Volume,Social_Sentiment,Social_Volume,Attention_Index,Sentiment_Disagreement,Market_FearGreed,FinBERT_Polarity,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD,RV_Week,RV_Month
2020-01-15,8825.34375,8890.1171875,8657.1875,8807.0107421875,40102834650,-0.0023537488141357,0.033363229605448,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.08,0.0,759192,328833,,,160039732750.46997,0.033363229605448,0.033363229605448
2020-01-16,8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,31313981931,-0.0094947463248592,0.0316413592457019,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1,0.0,739283,326587,,,158372266764.6234,0.03250229442557495,0.03250229442557495
2020-01-17,8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,36372139320,0.0232553387156401,0.0301810239628028,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.08,0.0,756728,323884,,,161911295166.55798,0.0317285376046509,0.0317285376046509
2020-01-18,8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,32337772627,0.0015410282758632,0.0303395870397878,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.02,0.0,649187,290970,,,162210132689.5925,0.031381299963435125,0.031381299963435125
2020-01-19,8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,34217320471,-0.026809102516198,0.0320523140809652,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.06,0.0,622774,282105,,,157851016737.10883,0.03151550278694114,0.03151550278694114
2020-01-20,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,26422375678,-0.0055981318060998,0.0306061633774271,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.04,0.0,741539,312967,,,156938999926.55887,0.030964089541336958,0.0313639462186888
2020-01-21,8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,24097418512,0.0101419279340569,0.0281833561239442,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.02,0.0,756250,311835,,,158674938268.75873,0.03027248891698542,0.030909576205153857
2020-01-22,8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,22600204051,-0.007461951294768,0.0280745396360821,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.04,0.0,771727,326380,,,157183956412.81653,0.02985119205164128,0.030555196634019885
2020-01-23,8680.650390625,8687.7470703125,8333.6376953125,8406.515625,25770680779,-0.0321153677231954,0.0287057403395723,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.02,0.0,789764,337280,,,152083761530.03436,0.029524422711598174,0.030349701490192376
2020-01-24,8405.5673828125,8514.6669921875,8266.8408203125,8445.4345703125,24397913026,0.0046189330082945,0.0272716556211539,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.1999999999999999,0.0,720051,311823,,,153136024721.92358,0.02856829101963592,0.03004189690328853
2020-01-25,8440.119140625,8458.453125,8296.21875,8367.84765625,19647331549,-0.0092293061824084,0.0269828168514402,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.18,0.0,665971,283292,,,151723896967.7877,0.02784362171443854,0.029763798716756863
2020-01-26,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,22177678796,0.0269968381027708,0.0274271196650041,BTC-USD,0.0,0,0.0,0,0.0,0.0,-0.16,0.0,544915,256739,,,155904701538.4813,0.027692374422650518,0.029569075462444135
2020-01-27,8597.30859375,8977.7265625,8597.30859375,8909.8193359375,28647338393,0.0357604249823632,0.0285713693482063,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,726725,285400,,,161884843101.65765,0.02779174036507536,0.029492328838271988
2020-01-28,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,34398744403,0.049140656693548,0.0229787258479064,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.08,0.0,812560,339784,,,169092343462.29312,0.026646337466742182,0.029027071481817306
2020-01-29,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,30682598115,-0.0044936586728142,0.0230325195653151,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1399999999999999,0.0,767507,340075,,,169375757160.80072,0.02579851025557442,0.028627434687383827
2020-01-30,9316.0166015625,9553.1259765625,9230.8974609375,9508.9931640625,32378792851,0.0204370369180801,0.0230708831518311,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1399999999999999,0.0,765495,332584,,,172977064840.9766,0.025016123515652598,0.02828015021641178
2020-01-31,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,29432489719,-0.0168050486759412,0.0232703981362236,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1,0.0,762130,329369,,,170235489635.29547,0.0241847792098965,0.027985458917577182
2020-02-01,9346.357421875,9439.3232421875,9313.2392578125,9392.875,25922656496,0.0045184721516439,0.0232667446014948,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1399999999999999,0.0,743933,304884,,,170700764231.1812,0.0231238542605542,0.02772330812223927
2020-02-02,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,30835736946,-0.0051779102365253,0.0217686547973293,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1399999999999999,0.0,706042,292383,,,169944201721.52515,0.022881840050438782,0.027409905315665065
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,30934096509,-0.0054559700777158,0.021763337018208,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1799999999999999,0.0,879860,336226,,,168877320922.92273,0.02262800354101736,0.027127576900792212
2020-02-04,9292.841796875,9331.265625,9112.8115234375,9180.962890625,29893183716,-0.0121854536490776,0.0221766343786887,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0,764885,307816,,,166741659168.92722,0.02244915378638888,0.026891817733072993
2020-02-05,9183.416015625,9701.2998046875,9163.7041015625,9613.423828125,35222060874,0.0460283479927525,0.0246217859229877,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.06,0.0,823713,363153,,,175251271661.8097,0.022719431343741704,0.02678863446897821
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,37628823716,0.0120330844939429,0.0218590813042992,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.2199999999999999,0.0,765225,321928,,,177290742754.4812,0.02243789868430258,0.026265718637107808
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,34522718159,0.006774835392772,0.0218224674846889,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0,865396,333319,,,178418176338.2741,0.022448661221774503,0.02581940537524358
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,35172043762,0.00703685944746,0.0211070358877998,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0,709380,315526,,,180456453565.47943,0.022317400995692856,0.025406951371834356
2020-02-09,9863.89453125,10129.435546875,9850.392578125,10116.673828125,35807884663,0.0251797202192501,0.0210114879980031,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0,695691,318974,,,184841757420.968,0.02208437171955574,0.024982946869935053
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,39386548075,-0.0260425058699563,0.0220194550035376,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.1399999999999999,0.0,703356,295461,,,179781557317.70132,0.02156390553566572,0.024526907820961067
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,37648059389,0.0350524467462707,0.0202029617399764,BTC-USD,0.0,0,0.0,0,0.0,0.0,0.04,0.0,885934,361869,,,187082260809.49307,0.021232681622801158,0.024054035019258766
