Date,Open,High,Low,Close,Volume,Log_Return,Volatility,Asset
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,0.09578323765146265,0.14648424541577923,BTC-USD
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,0.04844470857364082,0.147446553639663,BTC-USD
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,-0.00801155993972081,0.14741272355553162,BTC-USD
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,0.005281211361417012,0.06912674745658522,BTC-USD
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,-0.03741337669931112,0.06543743002014558,BTC-USD
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,-0.03581324079079013,0.06302175851211968,BTC-USD
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,-0.052650213305665085,0.06495289584128215,BTC-USD
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,0.08226844860278629,0.06357810640812082,BTC-USD
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,0.001368107409615196,0.0633377443427141,BTC-USD
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,0.025777803165675912,0.06329153255238018,BTC-USD
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,0.02788875596596145,0.046542494083375685,BTC-USD
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,-0.008906283829348233,0.0467114937408745,BTC-USD
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,0.019725803844387817,0.04678597437490717,BTC-USD
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,-0.011186860819705755,0.04315554886586222,BTC-USD
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,0.06838401551364988,0.03947411362412683,BTC-USD
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,-0.013201383140758695,0.03814428365522247,BTC-USD
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,0.021734626116209514,0.038219951604273376,BTC-USD
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,-0.004373997983961782,0.038333711202924406,BTC-USD
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,-0.06165264619598333,0.04090511429612093,BTC-USD
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,-0.0009341136128114594,0.03930899968865061,BTC-USD
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,0.016198094339308036,0.03542316409278043,BTC-USD
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,-0.018247903368068016,0.02973926056088519,BTC-USD
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,-0.0003813508563592871,0.02975696531379434,BTC-USD
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,-0.029712937076683203,0.03037178757893801,BTC-USD
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,0.06902911272643515,0.034891903547640116,BTC-USD
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,-0.0029015210954838368,0.03476673799824267,BTC-USD
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,0.022500902000608027,0.03487258919930541,BTC-USD
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,-0.009446987957285106,0.034817565346667974,BTC-USD
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,-0.04370789261905666,0.03163323856570379,BTC-USD
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,-0.00023764284804566149,0.031530715661597,BTC-USD
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,0.033849812461733006,0.03241589541631397,BTC-USD
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,0.04297334717626114,0.03456406535602087,BTC-USD
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,0.016178084496425684,0.029568820420802364,BTC-USD
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,0.0025177397803475064,0.029513734999525126,BTC-USD
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,0.014417636083330129,0.02947506446014863,BTC-USD
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,0.01495735604802822,0.028617890006293514,BTC-USD
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,0.0014686626299017075,0.028574043392811194,BTC-USD
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,0.11984140644428902,0.038906158522785915,BTC-USD
2020-04-30,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,-0.01632197818592355,0.03730395532049403,BTC-USD
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,0.02353691044657035,0.03705052013957246,BTC-USD
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683,0.013872127279034094,0.03700391465717478,BTC-USD
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174,-0.010189912204170495,0.03704261256821076,BTC-USD
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796276,0.0017052718293899742,0.033282435083356744,BTC-USD
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,0.010093566989645255,0.032948616970613874,BTC-USD
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,0.029084126239824877,0.03281002715345442,BTC-USD
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,0.07107536685466279,0.03517284344698232,BTC-USD
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748042,-0.010998547172291293,0.03618725871833671,BTC-USD
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,46566121841,-0.025599497514193534,0.03790771541747951,BTC-USD
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,63325279337,-0.09133874992634657,0.047714444023678415,BTC-USD
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858802,-0.017817356616017375,0.04822058396919652,BTC-USD
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,0.0232893964825246,0.04837941181645553,BTC-USD
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,0.05152160673099469,0.03878932556822266,BTC-USD
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,0.048814308336527425,0.04008671034261914,BTC-USD
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,-0.04255454133663077,0.04200760376182972,BTC-USD
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408,0.005219563387115276,0.04190901455745648,BTC-USD
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663,0.03084341466898477,0.04234653851579535,BTC-USD
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896,0.005757095071523827,0.04232911899520348,BTC-USD
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955,0.0002531804680276828,0.0423419443709743,BTC-USD
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,-0.021407053865041548,0.042332536428250335,BTC-USD
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,-0.04743978112005262,0.039174396130920816,BTC-USD
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,0.011039704675422358,0.03942313288472098,BTC-USD
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,0.0029045429371388543,0.0390089984316462,BTC-USD
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,-0.04655584805354227,0.032492967961439766,BTC-USD
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,0.013173543308948167,0.032219994201076387,BTC-USD
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,-0.008103063993220552,0.031750065609395986,BTC-USD
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,0.038410971222694656,0.030280748563809842,BTC-USD
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,0.03686071480897355,0.028915273106499922,BTC-USD
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,-0.00913557886418624,0.026552003266765985,BTC-USD
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,0.02730538972956484,0.027472106485428045,BTC-USD
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,-0.024984292562996217,0.027078254688474045,BTC-USD
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,0.07198931640233779,0.033484096896737106,BTC-USD
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,-0.06474947480283666,0.038106636524626876,BTC-USD
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,0.013229694990896244,0.037836648143859376,BTC-USD
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,0.014793539385652563,0.035277628822597794,BTC-USD
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,23509628646,-0.013881075272663914,0.03560066910444989,BTC-USD
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,20438419222,-0.0012271221586050945,0.03562454220168502,BTC-USD
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,25015250846,0.010835668358634767,0.032612782335900474,BTC-USD
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,21486346312,0.0012940603543832425,0.032607388589422096,BTC-USD
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,23717842783,0.002474647666023554,0.03236169263000258,BTC-USD
2020-06-10,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,25706567601,0.00756591700730524,0.031111867274906505,BTC-USD
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440,-0.05715571914128428,0.03377760133078013,BTC-USD
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,0.01691958379014404,0.03404401185031759,BTC-USD
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,-0.0005872938226618028,0.03314733268039807,BTC-USD
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,-0.009382843818570023,0.03256055639603191,BTC-USD
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,0.006785862337686215,0.025220512828153387,BTC-USD
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,0.00919733936802677,0.018692931798335304,BTC-USD
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,-0.006075177257296805,0.018355831491669958,BTC-USD
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,-0.00724264397501192,0.01780457840918181,BTC-USD
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,-0.013243316204145586,0.017775088966467803,BTC-USD
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,0.004760633072752032,0.017888706932504734,BTC-USD
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,-0.003081241183796443,0.017477500188026032,BTC-USD
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,0.03642039931563134,0.020470185376537994,BTC-USD
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,-0.0019773010491619188,0.02044824442108419,BTC-USD
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,-0.033370923273779836,0.021965697805403965,BTC-USD
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,-0.005253081495321345,0.015862595720901474,BTC-USD
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,-0.011059043986902698,0.015258539986591721,BTC-USD
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,-0.012909378740095026,0.01549719596740577,BTC-USD
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,0.010796911071170564,0.015824566548209816,BTC-USD
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,0.0051566968672220465,0.015761843410138813,BTC-USD
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,-0.005768117633966839,0.015449026074787105,BTC-USD
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,0.00983678469207803,0.015791684043948394,BTC-USD
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,16338916796,-0.011433924918011266,0.015939312918336983,BTC-USD
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,13078970999,-0.003965412107265914,0.015635870975202883,BTC-USD
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,12290528515,0.004959953765059784,0.01564215888893109,BTC-USD
2020-07-05,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,12903406143,-0.006431364974036432,0.01569298998245155,BTC-USD
2020-07-06,9072.849609375,9375.474609375,9058.6640625,9375.474609375,17889263252,0.032690364054528694,0.015011301856335398,BTC-USD
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,13839652595,-0.013227475028494522,0.015305240051091103,BTC-USD
2020-07-08,9253.0205078125,9450.3359375,9249.5,9428.3330078125,19702359883,0.01884958505462196,0.013560115906571977,BTC-USD
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,18000702524,-0.016076772716190905,0.014228431063123038,BTC-USD
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,16860035605,9.051613040455209e-05,0.013863048984560599,BTC-USD
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,13249910444,-0.004153644618958577,0.013381381108129344,BTC-USD
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,9276.5,14452361907,0.0039049160883403893,0.013138537037831374,BTC-USD
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,-0.003551357868856212,0.01313431456590726,BTC-USD
2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,-4.331631390260929e-05,0.013015793062348058,BTC-USD
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,-0.005465061808117076,0.012841483416388423,BTC-USD
2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,-0.006614939463274875,0.012581318821642328,BTC-USD
2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,0.002096417007004295,0.012536021427315339,BTC-USD
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,12252601475,0.0008353119275824921,0.012471494512269437,BTC-USD
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,0.0029193317943758054,0.012338285702198077,BTC-USD
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,-0.0023526855605594836,0.0082719981849023,BTC-USD
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,0.022726572419009328,0.009828471272922912,BTC-USD
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,0.015923467431184803,0.009441832168955997,BTC-USD
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,0.005831453188377249,0.008171909920395265,BTC-USD
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,-0.004621806400934839,0.008364527682952143,BTC-USD
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,16610070933,0.014595935230040647,0.008800101571144033,BTC-USD
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,20507998997,0.023292897324558883,0.01030043822204609,BTC-USD
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,0.10400866598506177,0.028216941352224807,BTC-USD
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,-0.007126663372121388,0.028518472316115064,BTC-USD
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,0.01704870717725163,0.02809800669304977,BTC-USD
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,0.0009676074745081875,0.027752048792258344,BTC-USD
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,0.01892242337372686,0.027560080120182975,BTC-USD
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,26075670303,0.03779203373214687,0.0278455201382809,BTC-USD
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,27410067336,-0.061911857122825646,0.03499331413120176,BTC-USD
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,0.017286053356239672,0.03471349230432119,BTC-USD
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,-0.0036037470015529804,0.03495317953701602,BTC-USD
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,0.04716003790353572,0.03614833790240302,BTC-USD
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,0.002784144331385825,0.03621673641620339,BTC-USD
